Date,CRSPTMT,VTSMX,DWCF,SWTSX,STOXX50E,FEZ,^FTSE,VE.TO
7/16/2015,183.2702273,307.555391,"1,292.30",693.6508507,"2,147.65","3,387.84","2,613.97","1,264.78"
7/15/2015,183.507653,307.9670042,"1,293.97",694.5883975,"2,150.14","3,391.90","2,617.09","1,266.30"
7/14/2015,183.5717981,308.0806727,"1,294.44",694.859138,"2,153.11","3,396.66","2,620.80","1,268.12"
7/13/2015,183.5825549,308.1136825,"1,294.48",694.9474283,"2,157.94","3,404.43","2,626.72","1,271.01"
7/12/2015,183.8816037,308.6260947,"1,296.60",696.088269,"2,160.27","3,408.23","2,629.67","1,272.41"
7/11/2015,183.7435004,308.394105,"1,295.63",695.5708479,"2,163.16","3,412.79","2,633.21","1,274.14"
7/10/2015,183.8775321,308.6282948,"1,296.62",696.1473188,"2,161.09","3,409.63","2,630.86","1,273.09"
7/9/2015,183.6677437,308.2761329,"1,295.17",695.3556249,"2,163.13","3,412.85","2,633.40","1,274.32"
7/8/2015,184.0444867,308.9245305,"1,297.84",696.8466118,"2,157.80","3,404.60","2,627.07","1,271.31"
7/7/2015,184.2409134,309.2613781,"1,299.26",697.6026677,"2,160.17","3,408.43","2,630.10","1,272.77"
7/6/2015,184.5615254,309.8024039,"1,301.54",698.8266582,"2,161.58","3,410.69","2,631.86","1,273.63"
7/5/2015,184.7003964,310.0370875,"1,302.57",699.3588266,"2,166.01","3,417.69","2,637.36","1,276.30"
7/4/2015,184.3921134,309.5291012,"1,300.44",698.1975382,"2,172.13","3,427.45","2,645.00","1,279.96"
7/3/2015,184.455375,309.6376706,"1,300.90",698.449246,"2,178.76","3,437.94","2,653.12","1,283.90"
7/2/2015,184.7039053,310.0500166,"1,302.71",699.3925906,"2,179.54","3,439.12","2,654.14","1,284.42"
7/1/2015,184.7225591,310.071239,"1,302.87",699.4278427,"2,181.99","3,442.87","2,657.10","1,285.83"
6/30/2015,184.8232945,310.2563237,"1,303.61",699.8548563,"2,184.41","3,446.88","2,660.25","1,287.37"
6/29/2015,184.9106336,310.4081574,"1,304.26",700.2145817,"2,190.74","3,456.92","2,668.06","1,291.19"
6/28/2015,185.1037497,310.740124,"1,305.66",700.9583851,"2,194.12","3,462.33","2,672.32","1,293.24"
6/27/2015,185.3221432,311.1172801,"1,307.21",701.8275743,"2,193.02","3,460.72","2,671.11","1,292.69"
6/26/2015,185.6485519,311.6749768,"1,309.53",703.0977038,"2,195.61","3,464.91","2,674.36","1,294.28"
6/25/2015,185.957434,312.2058927,"1,311.67",704.3048762,"2,199.38","3,470.99","2,678.98","1,296.54"
6/24/2015,186.1437769,312.5206416,"1,313.00",705.0315055,"2,202.57","3,476.06","2,682.92","1,298.47"
6/23/2015,186.3031682,312.7939123,"1,314.13",705.6633921,"2,207.11","3,483.27","2,688.51","1,301.20"
6/22/2015,186.5947675,313.2923849,"1,316.22",706.7994247,"2,208.38","3,485.38","2,690.21","1,302.05"
6/21/2015,186.5777378,313.266356,"1,316.15",706.7598614,"2,209.02","3,486.43","2,691.12","1,302.52"
6/20/2015,186.8580777,313.7517743,"1,318.10",707.8820157,"2,217.83","3,500.49","2,701.91","1,307.80"
6/19/2015,186.9269959,313.8830936,"1,318.58",708.2032865,"2,218.96","3,502.45","2,703.42","1,308.57"
6/18/2015,186.7636318,313.6039536,"1,317.45",707.5880921,"2,221.34","3,506.15","2,706.31","1,310.00"
6/17/2015,187.0637618,314.1080748,"1,319.60",708.777463,"2,223.32","3,509.28","2,708.79","1,311.30"
6/16/2015,187.051702,314.0995124,"1,319.53",708.7601131,"2,226.98","3,515.19","2,713.38","1,313.52"
6/15/2015,187.4034515,314.7046286,"1,321.98",710.1567777,"2,229.68","3,519.62","2,716.74","1,315.21"
6/14/2015,187.5171469,314.9022926,"1,322.77",710.6141119,"2,225.29","3,512.75","2,711.42","1,312.65"
6/13/2015,187.6358737,315.1183315,"1,323.61",711.1053789,"2,231.25","3,522.35","2,718.83","1,316.25"
6/12/2015,187.3120433,314.5880342,"1,321.35",709.9059397,"2,240.02","3,536.35","2,729.69","1,321.50"
6/11/2015,187.3257375,314.6203928,"1,321.42",710.0072862,"2,237.85","3,533.02","2,727.07","1,320.28"
6/10/2015,187.2991283,314.5821932,"1,321.23",709.9182059,"2,240.03","3,536.54","2,729.77","1,321.59"
6/9/2015,187.5424349,314.9909901,"1,322.97",710.8367736,"2,246.58","3,546.88","2,737.80","1,325.46"
6/8/2015,187.5149679,314.9471869,"1,322.82",710.7334017,"2,247.17","3,547.84","2,738.63","1,325.86"
6/7/2015,187.682617,315.2287167,"1,324.04",711.3674045,"2,252.77","3,556.68","2,745.54","1,329.20"
6/6/2015,188.0607264,315.8633697,"1,326.75",712.8206175,"2,251.22","3,554.23","2,743.74","1,328.37"
6/5/2015,188.5212522,316.6314972,"1,330.04",714.5652021,"2,248.64","3,550.09","2,740.63","1,326.88"
6/4/2015,188.3215743,316.2967129,"1,328.59",713.8126147,"2,250.46","3,552.98","2,742.76","1,327.92"
6/3/2015,188.4582287,316.5332307,"1,329.56",714.3610573,"2,247.06","3,547.69","2,738.69","1,325.98"
6/2/2015,188.895263,317.2708892,"1,332.62",716.0186353,"2,251.85","3,555.28","2,744.51","1,328.78"
6/1/2015,189.1825614,317.7549421,"1,334.67",717.1054334,"2,260.32","3,568.67","2,754.90","1,333.80"
5/31/2015,189.4166617,318.1468761,"1,336.34",718.0204944,"2,265.90","3,577.47","2,761.73","1,337.17"
5/30/2015,189.5639137,318.3984952,"1,337.41",718.5955759,"2,268.03","3,580.89","2,764.44","1,338.49"
5/29/2015,190.1986689,319.4595937,"1,341.92",720.9896665,"2,267.49","3,579.98","2,763.79","1,338.18"
5/28/2015,190.1838132,319.4416798,"1,341.82",720.9842581,"2,266.04","3,577.77","2,762.10","1,337.42"
5/27/2015,190.1582098,319.3985638,"1,341.62",720.8919614,"2,270.55","3,584.89","2,767.56","1,340.08"
5/26/2015,190.3352015,319.7007867,"1,342.90",721.5823526,"2,271.62","3,586.63","2,768.97","1,340.77"
5/25/2015,190.7722947,320.4430458,"1,345.97",723.2691657,"2,281.39","3,602.14","2,780.91","1,346.58"
5/24/2015,191.0263088,320.8712462,"1,347.75",724.2625422,"2,283.47","3,605.45","2,783.44","1,347.85"
5/23/2015,190.8860382,320.6431408,"1,346.75",723.7720656,"2,279.18","3,598.77","2,778.26","1,345.39"
5/22/2015,190.8754758,320.6248075,"1,346.68",723.7387279,"2,274.47","3,591.31","2,772.51","1,342.62"
5/21/2015,190.9815002,320.8100378,"1,347.49",724.1675444,"2,276.37","3,594.40","2,775.02","1,343.85"
5/20/2015,191.2106151,321.2026952,"1,349.13",725.0475168,"2,279.17","3,598.90","2,778.55","1,345.55"
5/19/2015,191.2680893,321.3113429,"1,349.55",725.300683,"2,275.58","3,593.37","2,774.31","1,343.51"
5/18/2015,191.3296039,321.4179846,"1,349.96",725.5706678,"2,278.60","3,598.18","2,777.97","1,345.34"
5/17/2015,191.1518192,321.1164088,"1,348.77",724.9242437,"2,279.87","3,600.14","2,779.61","1,346.20"
5/16/2015,191.5321035,321.7548057,"1,351.44",726.3604873,"2,286.37","3,610.41","2,787.51","1,350.02"
5/15/2015,191.7003628,322.0430824,"1,352.59",727.0207893,"2,285.34","3,608.85","2,786.23","1,349.41"
5/14/2015,191.7142376,322.0839378,"1,352.69",727.1364857,"2,286.19","3,610.39","2,787.44","1,350.04"
5/13/2015,191.7858226,322.2077185,"1,353.20",727.4544259,"2,287.83","3,613.02","2,789.48","1,351.10"
5/12/2015,191.921371,322.4409897,"1,354.18",727.9887285,"2,287.05","3,611.84","2,788.61","1,350.69"
5/11/2015,191.9783198,322.5333647,"1,354.63",728.2396852,"2,293.89","3,622.61","2,797.02","1,354.84"
5/10/2015,191.9487843,322.4847737,"1,354.49",728.1548599,"2,300.81","3,633.55","2,805.61","1,359.05"
5/9/2015,191.8694635,322.3512161,"1,353.97",727.8511737,"2,296.30","3,626.43","2,800.18","1,356.42"
5/8/2015,192.5649396,323.5348673,"1,358.87",730.5362043,"2,293.26","3,621.80","2,796.60","1,354.71"
5/7/2015,192.7665075,323.8813486,"1,360.33",731.3120824,"2,298.10","3,629.52","2,802.64","1,357.62"
5/6/2015,193.1506646,324.5384927,"1,363.06",732.8341511,"2,303.04","3,637.46","2,808.80","1,360.68"
5/5/2015,193.4212023,324.9854546,"1,364.97",733.8366354,"2,300.81","3,633.85","2,806.02","1,359.32"
5/4/2015,193.4508954,325.0384384,"1,365.24",733.9769498,"2,301.08","3,634.32","2,806.51","1,359.59"
5/3/2015,193.337671,324.8585117,"1,364.45",733.5779267,"2,299.60","3,632.08","2,804.80","1,358.78"
5/2/2015,193.5047598,325.1519464,"1,365.66",734.2348274,"2,299.29","3,631.75","2,804.61","1,358.67"
5/1/2015,193.742685,325.558017,"1,367.36",735.1441933,"2,300.93","3,634.40","2,806.69","1,359.67"
4/30/2015,193.7813368,325.6297155,"1,367.68",735.30234,"2,300.09","3,633.16","2,805.83","1,359.25"
4/29/2015,193.7370222,325.5579514,"1,367.35",735.1240834,"2,306.20","3,642.84","2,813.27","1,362.82"
4/28/2015,194.1127534,326.2002786,"1,370.00",736.5858458,"2,310.97","3,650.49","2,819.19","1,365.71"
4/27/2015,194.1443955,326.2595379,"1,370.28",736.7217649,"2,310.73","3,650.18","2,819.07","1,365.65"
4/26/2015,194.2997995,326.5299124,"1,371.43",737.3287715,"2,313.31","3,654.36","2,822.39","1,367.26"
4/25/2015,194.3985116,326.7003952,"1,372.13",737.6957569,"2,313.92","3,655.37","2,823.18","1,367.61"
4/24/2015,194.5357411,326.9344466,"1,373.11",738.2342398,"2,315.92","3,658.57","2,825.68","1,368.84"
4/23/2015,194.6822793,327.1909103,"1,374.16",738.8003908,"2,316.61","3,659.77","2,826.63","1,369.27"
4/22/2015,194.7680042,327.3384595,"1,374.80",739.1286109,"2,318.17","3,662.28","2,828.65","1,370.24"
4/21/2015,195.0282056,327.7793885,"1,376.64",740.1342663,"2,327.39","3,676.88","2,839.93","1,375.72"
4/20/2015,194.830343,327.4541534,"1,375.23",739.4252774,"2,337.47","3,692.89","2,852.27","1,381.75"
4/19/2015,194.5981946,327.0659765,"1,373.59",738.5898144,"2,340.27","3,697.34","2,855.70","1,383.49"
4/18/2015,194.9500558,327.6752643,"1,376.05",739.973154,"2,343.93","3,703.32","2,860.29","1,385.72"
4/17/2015,195.5405083,328.6727234,"1,380.31",742.2257987,"2,342.77","3,701.55","2,859.10","1,385.15"
4/16/2015,195.6019955,328.7881907,"1,380.77",742.4671673,"2,349.11","3,711.69","2,867.00","1,388.94"
4/15/2015,195.534167,328.6829782,"1,380.32",742.2313876,"2,352.27","3,716.79","2,870.99","1,390.87"
4/14/2015,195.5799056,328.7643297,"1,380.69",742.4132489,"2,353.84","3,719.32","2,873.05","1,391.87"
4/13/2015,195.2773091,328.2639139,"1,378.59",741.3095258,"2,353.17","3,718.36","2,872.38","1,391.59"
4/12/2015,195.468783,328.5978541,"1,380.03",742.0632859,"2,353.93","3,719.69","2,873.57","1,392.17"
4/11/2015,195.6863656,328.9769492,"1,381.59",742.9387894,"2,359.93","3,729.32","2,881.08","1,395.85"
4/10/2015,195.8327953,329.2275818,"1,382.66",743.5129381,"2,356.99","3,724.73","2,877.59","1,394.17"
4/9/2015,195.825354,329.2221657,"1,382.66",743.5284802,"2,357.89","3,726.23","2,878.87","1,394.84"
4/8/2015,195.8993883,329.3577353,"1,383.22",743.8615304,"2,356.57","3,724.27","2,877.42","1,394.19"
4/7/2015,196.1194167,329.7262747,"1,384.82",744.7134546,"2,357.66","3,725.98","2,878.85","1,394.92"
4/6/2015,196.4177836,330.2233759,"1,386.94",745.8449666,"2,356.79","3,724.55","2,877.77","1,394.41"
4/5/2015,196.4605143,330.3043119,"1,387.24",746.0226525,"2,363.96","3,735.98","2,886.60","1,398.68"
4/4/2015,196.4085367,330.2291558,"1,386.94",745.8543019,"2,370.25","3,746.07","2,894.52","1,402.52"
4/3/2015,196.623169,330.5835324,"1,388.44",746.649686,"2,373.26","3,750.75","2,898.11","1,404.25"
4/2/2015,197.0009524,331.2243235,"1,391.11",748.0814647,"2,378.90","3,759.73","2,905.07","1,407.59"
4/1/2015,197.2705343,331.692797,"1,393.04",749.2032454,"2,384.74","3,769.13","2,912.38","1,411.26"
3/31/2015,197.1290507,331.4493869,"1,392.03",748.6636551,"2,389.72","3,776.94","2,918.40","1,414.19"
3/30/2015,197.0014956,331.2386579,"1,391.11",748.177909,"2,388.60","3,775.22","2,917.03","1,413.51"
3/29/2015,196.9488614,331.1541549,"1,390.81",748.0077668,"2,390.00","3,777.46","2,918.92","1,414.47"
3/28/2015,197.1303992,331.4675142,"1,392.12",748.7283684,"2,391.22","3,779.49","2,920.53","1,415.27"
3/27/2015,197.3771795,331.8885666,"1,393.86",749.6941501,"2,394.64","3,784.97","2,924.76","1,417.35"
3/26/2015,198.0522546,333.0247754,"1,398.68",752.270421,"2,386.53","3,772.16","2,914.98","1,412.63"
3/25/2015,197.9627678,332.8789449,"1,398.06",751.9565628,"2,386.60","3,772.32","2,915.12","1,412.73"
3/24/2015,198.1640046,333.2198525,"1,399.47",752.7554949,"2,389.60","3,777.09","2,918.78","1,414.55"
3/23/2015,198.5349788,333.8527677,"1,402.10",754.18927,"2,393.45","3,783.28","2,923.60","1,416.89"
3/22/2015,199.0889265,334.7951469,"1,406.02",756.3516486,"2,395.12","3,786.05","2,925.75","1,418.00"
3/21/2015,199.0760374,334.7842371,"1,405.96",756.3240624,"2,397.56","3,790.02","2,928.89","1,419.52"
3/20/2015,199.1639709,334.9278625,"1,406.57",756.6647867,"2,398.41","3,791.31","2,929.85","1,420.01"
3/19/2015,199.2736118,335.114206,"1,407.31",757.1153982,"2,398.12","3,790.89","2,929.46","1,419.88"
3/18/2015,199.2762831,335.1196748,"1,407.35",757.1347808,"2,396.89","3,788.96","2,928.01","1,419.19"
3/17/2015,199.5416418,335.5695785,"1,409.23",758.1694839,"2,399.25","3,792.72","2,930.92","1,420.64"
3/16/2015,199.5530038,335.5936594,"1,409.33",758.2310064,"2,407.37","3,805.61","2,940.94","1,425.51"
3/15/2015,199.4011876,335.34457,"1,408.32",757.6710242,"2,406.72","3,804.65","2,940.31","1,425.21"
3/14/2015,199.6250168,335.7240716,"1,409.93",758.5401631,"2,411.69","3,812.54","2,946.47","1,428.22"
3/13/2015,200.0518046,336.4356369,"1,412.93",760.1440171,"2,412.60","3,813.92","2,947.52","1,428.71"
3/12/2015,200.4016326,337.0403455,"1,415.43",761.5105285,"2,424.39","3,832.74","2,962.13","1,435.80"
3/11/2015,200.5501944,337.2891767,"1,416.48",762.0769831,"2,427.18","3,837.15","2,965.53","1,437.45"
3/10/2015,200.4237915,337.0839406,"1,415.68",761.626696,"2,425.46","3,834.50","2,963.67","1,436.58"
3/9/2015,200.7628707,337.6592593,"1,418.11",762.9265735,"2,430.28","3,842.17","2,969.67","1,439.48"
3/8/2015,200.9121578,337.915845,"1,419.14",763.5247732,"2,428.44","3,839.33","2,967.44","1,438.44"
3/7/2015,201.4770243,338.8666089,"1,423.18",765.7077639,"2,430.46","3,842.54","2,970.01","1,439.75"
3/6/2015,201.3361212,338.6331365,"1,422.22",765.1958845,"2,429.82","3,841.57","2,969.34","1,439.45"
3/5/2015,201.7921521,339.397402,"1,425.48",766.9386616,"2,434.41","3,848.79","2,975.00","1,442.23"
3/4/2015,201.8708892,339.5370581,"1,426.09",767.2905094,"2,439.70","3,857.24","2,981.64","1,445.51"
3/3/2015,201.7038634,339.2576265,"1,424.93",766.6793983,"2,439.27","3,856.58","2,981.18","1,445.33"
3/2/2015,201.9516104,339.6795331,"1,426.72",767.6225908,"2,440.39","3,858.40","2,982.66","1,446.03"
3/1/2015,202.3856742,340.4086145,"1,429.80",769.2730266,"2,441.73","3,860.51","2,984.32","1,446.84"
2/28/2015,202.4376698,340.4996189,"1,430.21",769.4912663,"2,439.77","3,857.45","2,982.04","1,445.76"
2/27/2015,202.0056197,339.7797363,"1,427.16",767.8409343,"2,444.91","3,865.65","2,988.39","1,448.79"
2/26/2015,202.4596695,340.5538971,"1,430.33",769.6155751,"2,449.39","3,872.86","2,993.88","1,451.50"
2/25/2015,202.4022794,340.4661315,"1,429.99",769.4421658,"2,447.41","3,869.82","2,991.68","1,450.48"
2/24/2015,202.7096519,340.9913568,"1,432.13",770.5944141,"2,448.52","3,871.68","2,993.04","1,451.08"
2/23/2015,202.8398414,341.2118811,"1,433.08",771.0961859,"2,447.78","3,870.52","2,992.21","1,450.68"
2/22/2015,202.8106611,341.1607447,"1,432.91",771.0146665,"2,446.25","3,868.07","2,990.40","1,449.86"
2/21/2015,202.7774479,341.122811,"1,432.73",770.9791817,"2,452.86","3,878.73","2,998.74","1,454.00"
2/20/2015,203.0473792,341.5935052,"1,434.63",772.0560245,"2,453.57","3,880.05","2,999.75","1,454.52"
2/19/2015,203.2527526,341.9602581,"1,436.09",772.8885677,"2,457.64","3,886.72","3,004.93","1,457.04"
2/18/2015,203.1452312,341.7824105,"1,435.30",772.453662,"2,460.68","3,891.57","3,008.62","1,458.76"
2/17/2015,203.3187071,342.0932653,"1,436.53",773.1608496,"2,466.79","3,901.45","3,016.26","1,462.48"
2/16/2015,203.2951179,342.0605061,"1,436.38",773.0853677,"2,470.00","3,906.60","3,020.29","1,464.43"
2/15/2015,203.3845892,342.2126859,"1,437.05",773.427574,"2,474.88","3,914.34","3,026.34","1,467.36"
2/14/2015,203.6342094,342.6399135,"1,438.87",774.3950809,"2,473.36","3,912.02","3,024.66","1,466.55"
2/13/2015,203.7548087,342.8488542,"1,439.79",774.8855254,"2,472.47","3,910.67","3,023.77","1,466.15"
2/12/2015,203.8674279,343.0452422,"1,440.59",775.3167973,"2,473.69","3,912.69","3,025.35","1,466.89"
2/11/2015,204.1845843,343.582033,"1,442.82",776.5337339,"2,474.31","3,913.70","3,026.08","1,467.26"
2/10/2015,204.1969092,343.6068149,"1,442.93",776.6183689,"2,476.66","3,917.46","3,029.05","1,468.75"
2/9/2015,204.4340823,344.0062772,"1,444.60",777.5228623,"2,480.01","3,922.77","3,033.15","1,470.74"
2/8/2015,204.3269392,343.825036,"1,443.85",777.1272186,"2,479.40","3,921.79","3,032.41","1,470.41"
2/7/2015,204.5548362,344.2156295,"1,445.50",778.0158367,"2,482.51","3,926.79","3,036.35","1,472.33"
2/6/2015,204.733157,344.5159938,"1,446.74",778.7180554,"2,487.96","3,935.41","3,042.96","1,475.58"
2/5/2015,204.8991357,344.8022627,"1,447.94",779.379356,"2,492.69","3,942.98","3,048.88","1,478.47"
2/4/2015,204.9426898,344.8745904,"1,448.25",779.5683583,"2,494.91","3,946.47","3,051.60","1,479.84"
2/3/2015,204.8804672,344.7792376,"1,447.81",779.3666285,"2,496.46","3,949.03","3,053.57","1,480.83"
2/2/2015,204.5903426,344.3049408,"1,445.81",778.2997389,"2,501.53","3,957.21","3,060.00","1,483.95"
2/1/2015,204.820821,344.6878861,"1,447.43",779.1817113,"2,502.02","3,957.94","3,060.54","1,484.25"
1/31/2015,204.7323077,344.5405645,"1,446.84",778.8644643,"2,503.39","3,960.13","3,062.31","1,485.13"
1/30/2015,205.0715088,345.1103237,"1,449.29",780.1757017,"2,508.99","3,968.97","3,069.26","1,488.55"
1/29/2015,205.2231103,345.3718584,"1,450.40",780.7836697,"2,507.07","3,966.00","3,067.04","1,487.50"
1/28/2015,205.7717197,346.2899695,"1,454.31",782.8506112,"2,507.83","3,967.15","3,068.00","1,487.95"
1/27/2015,205.9460132,346.5865923,"1,455.50",783.5156937,"2,509.66","3,970.08","3,070.18","1,489.00"
1/26/2015,205.8578204,346.4385835,"1,454.88",783.1745039,"2,505.41","3,963.36","3,065.00","1,486.47"
1/25/2015,206.26971,347.1332124,"1,457.80",784.7676016,"2,503.94","3,961.05","3,063.22","1,485.65"
1/24/2015,206.2699976,347.1404962,"1,457.73",784.7819001,"2,506.39","3,965.01","3,066.13","1,487.06"
1/23/2015,206.1266066,346.9138873,"1,456.70",784.2892891,"2,506.28","3,964.99","3,066.08","1,487.07"
1/22/2015,206.2418048,347.1188521,"1,457.51",784.7717783,"2,504.40","3,962.16","3,063.88","1,486.04"
1/21/2015,206.6541844,347.8176878,"1,460.48",786.3620079,"2,502.13","3,958.61","3,061.26","1,484.79"
1/20/2015,206.5853327,347.708386,"1,460.00",786.1232833,"2,505.45","3,963.94","3,065.39","1,486.81"
1/19/2015,206.4688895,347.5170455,"1,459.22",785.7055779,"2,511.29","3,973.24","3,072.67","1,490.37"
1/18/2015,206.7390302,347.9719411,"1,461.21",786.7497998,"2,513.92","3,977.40","3,076.07","1,492.05"
1/17/2015,206.7461102,347.9819204,"1,461.31",786.7658762,"2,517.13","3,982.46","3,080.08","1,493.99"
1/16/2015,206.9662373,348.3639875,"1,462.92",787.6260767,"2,526.50","3,997.40","3,091.76","1,499.64"
1/15/2015,207.0640656,348.5387365,"1,463.56",788.0716213,"2,526.51","3,997.54","3,091.75","1,499.73"
1/14/2015,207.4075145,349.1098869,"1,466.01",789.3589639,"2,520.44","3,987.86","3,084.31","1,496.12"
1/13/2015,207.9857609,350.0900488,"1,470.13",791.5736781,"2,523.13","3,992.19","3,087.73","1,497.77"
1/12/2015,208.1657474,350.4003653,"1,471.43",792.2679658,"2,520.90","3,988.75","3,085.12","1,496.49"
1/11/2015,208.0978769,350.2882333,"1,470.92",791.9870672,"2,523.54","3,992.94","3,088.31","1,497.99"
1/10/2015,207.9617906,350.0734195,"1,469.99",791.4988449,"2,524.96","3,995.36","3,090.25","1,498.92"
1/9/2015,208.0754097,350.2693246,"1,470.84",791.9619317,"2,526.31","3,997.56","3,092.05","1,499.83"
1/8/2015,208.245456,350.5606682,"1,472.03",792.6340369,"2,533.68","4,009.27","3,101.08","1,504.24"
1/7/2015,208.3075291,350.6612944,"1,472.49",792.8533274,"2,533.98","4,009.70","3,101.46","1,504.41"
1/6/2015,208.2771318,350.6178104,"1,472.31",792.7538993,"2,533.50","4,009.04","3,101.00","1,504.19"
1/5/2015,208.7802124,351.4670247,"1,475.86",794.6594872,"2,545.36","4,027.83","3,115.53","1,511.21"
1/4/2015,208.9172803,351.6924774,"1,476.84",795.19095,"2,550.00","4,035.10","3,121.18","1,513.98"
1/3/2015,209.0905179,351.9886209,"1,478.13",795.8621873,"2,553.80","4,041.17","3,126.02","1,516.34"
1/2/2015,209.0859607,351.9988204,"1,478.18",795.8723154,"2,555.18","4,043.56","3,128.05","1,517.30"
1/1/2015,209.1992024,352.1867654,"1,478.99",796.2957974,"2,558.92","4,049.44","3,132.61","1,519.51"
12/31/2014,209.3996972,352.5390413,"1,480.41",797.108351,"2,559.03","4,049.79","3,132.88","1,519.67"
12/30/2014,209.4182071,352.5686723,"1,480.55",797.2102491,"2,556.16","4,045.22","3,129.38","1,518.03"
12/29/2014,209.582589,352.8416098,"1,481.76",797.8100216,"2,562.19","4,054.73","3,136.82","1,521.61"
12/28/2014,209.2682267,352.3185862,"1,479.58",796.6120907,"2,567.18","4,062.69","3,143.08","1,524.62"
12/27/2014,209.5468873,352.7951461,"1,481.58",797.6734212,"2,573.23","4,072.36","3,150.61","1,528.24"
12/26/2014,209.6483379,352.9690951,"1,482.36",798.0749203,"2,581.30","4,085.17","3,160.66","1,533.13"
12/25/2014,209.9545926,353.4945426,"1,484.54",799.2723034,"2,586.16","4,092.97","3,166.72","1,536.09"
12/24/2014,210.421105,354.298616,"1,487.83",801.0767791,"2,592.28","4,102.87","3,174.38","1,539.78"
12/23/2014,210.3188031,354.1265359,"1,487.14",800.7204105,"2,598.04","4,111.99","3,181.50","1,543.29"
12/22/2014,210.6366962,354.6646769,"1,489.39",801.9708677,"2,593.21","4,104.37","3,175.60","1,540.50"
12/21/2014,210.6401104,354.6787577,"1,489.41",802.0038492,"2,595.75","4,108.50","3,178.79","1,542.05"
12/20/2014,210.7752118,354.9105029,"1,490.42",802.5140033,"2,595.42","4,108.01","3,178.54","1,541.90"
12/19/2014,210.8333115,355.0305482,"1,490.91",802.8124454,"2,594.85","4,107.38","3,178.22","1,541.80"
12/18/2014,211.1790853,355.619316,"1,493.44",804.1538223,"2,597.19","4,111.16","3,181.31","1,543.31"
12/17/2014,211.1910251,355.6390283,"1,493.51",804.2039851,"2,597.25","4,111.25","3,181.36","1,543.35"
12/16/2014,211.2750911,355.7847094,"1,494.15",804.5436615,"2,599.22","4,114.41","3,183.90","1,544.60"
12/15/2014,211.3779319,355.9663747,"1,494.94",804.971205,"2,599.47","4,114.90","3,184.41","1,544.88"
12/14/2014,211.3406607,355.9066707,"1,494.73",804.8001052,"2,601.84","4,118.69","3,187.45","1,546.29"
12/13/2014,211.5620952,356.2944869,"1,496.29",805.6603295,"2,601.97","4,119.08","3,187.74","1,546.40"
12/12/2014,211.9649252,356.9714111,"1,499.17",807.2160011,"2,603.20","4,121.01","3,189.30","1,547.20"
12/11/2014,211.9906202,357.0170995,"1,499.34",807.3410566,"2,609.01","4,130.22","3,196.40","1,550.69"
12/10/2014,212.2816969,357.5122229,"1,501.37",808.4742251,"2,610.02","4,131.88","3,197.63","1,551.31"
12/9/2014,212.6362577,358.0969524,"1,503.86",809.8141231,"2,608.39","4,129.16","3,195.50","1,550.31"
12/8/2014,213.0259801,358.7713863,"1,506.75",811.3410328,"2,612.66","4,136.12","3,201.16","1,553.06"
12/7/2014,212.9570172,358.6456197,"1,506.29",811.0597501,"2,617.53","4,143.73","3,207.10","1,555.95"
12/6/2014,212.8022957,358.3876311,"1,505.22",810.518805,"2,618.21","4,144.83","3,208.01","1,556.47"
12/5/2014,213.0375592,358.7931192,"1,506.94",811.437708,"2,617.16","4,143.27","3,206.92","1,555.95"
12/4/2014,213.0986806,358.8990049,"1,507.40",811.6982091,"2,618.99","4,146.21","3,209.26","1,557.12"
12/3/2014,213.4069603,359.4294106,"1,509.61",812.9023134,"2,619.00","4,146.35","3,209.44","1,557.22"
12/2/2014,213.5641484,359.7005552,"1,510.70",813.4972683,"2,625.03","4,155.97","3,216.83","1,560.77"
12/1/2014,213.7087257,359.9521892,"1,511.77",814.0774833,"2,626.23","4,157.97","3,218.47","1,561.58"
11/30/2014,214.0803943,360.5945364,"1,514.44",815.5704662,"2,626.78","4,159.03","3,219.39","1,562.11"
11/29/2014,214.0723814,360.5894797,"1,514.39",815.5650832,"2,632.14","4,167.61","3,226.05","1,565.35"
11/28/2014,213.9633993,360.4123811,"1,513.65",815.1391349,"2,637.49","4,176.15","3,232.71","1,568.53"
11/27/2014,213.9518363,360.3914755,"1,513.60",815.1051736,"2,639.03","4,178.58","3,234.66","1,569.50"
11/26/2014,214.2566263,360.9177293,"1,515.78",816.3231155,"2,641.17","4,182.11","3,237.45","1,570.91"
11/25/2014,214.2353207,360.8695127,"1,515.65",816.2559502,"2,640.50","4,180.91","3,236.57","1,570.57"
11/24/2014,214.2763679,360.9489007,"1,516.02",816.4519682,"2,638.67","4,178.13","3,234.59","1,569.64"
11/23/2014,214.2673093,360.9400766,"1,515.97",816.4127679,"2,646.89","4,191.23","3,244.76","1,574.53"
11/22/2014,214.7642587,361.7849932,"1,519.50",818.3216953,"2,643.08","4,185.28","3,240.18","1,572.31"
11/21/2014,214.8563633,361.9313663,"1,520.12",818.6986843,"2,648.57","4,193.88","3,246.77","1,575.59"
11/20/2014,214.9718346,362.1426543,"1,520.94",819.186887,"2,656.71","4,206.95","3,256.90","1,580.53"
11/19/2014,215.0094346,362.2210272,"1,521.28",819.3938015,"2,654.56","4,203.73","3,254.57","1,579.46"
11/18/2014,214.5935097,361.5279038,"1,518.41",817.8250458,"2,651.25","4,198.57","3,250.73","1,577.59"
